"","Group.1","population_size","parent_size","rank","mutation_variation","mating","crossover_rate","mutation_rate","sigmaShare","alphaShare","score"
"19",19,36,78,1.46403547525406,0.253504766989499,12,0.795673104003072,0.403185544535518,1.82583672739565,1,0.141887630879019
"44",44,40,126,1.37840527030639,0.398828531987965,17,0.860263448674232,0.466110494686291,0.528719942551106,1,0.140372713134028
"88",88,38,122,1.37951829512604,0.261871503852308,22,0.896173523645848,0.254531004815362,1.86815755581483,1,0.139751406673606
"358",358,52,156,1.37602732325904,0.17330988785252,16,0.675385763216764,0.494489039876498,0.0536058996804059,1,0.138502131922989
"173",173,50,120,1.65735479439609,0.187965162098408,25,0.881248936988413,0.417838990455493,0.707535769790411,2,0.137455941691589
"22",22,35,152,1.38401000252925,0.132419404480606,10,0.643164015095681,0.192198547767475,0.588570984546095,1,0.137378672645592
"331",331,36,128,1.4334977991879,0.209118261374533,6,0.883263771794736,0.470825415104628,0.649236799217761,2,0.137240108506611
"194",194,44,92,1.76791748427786,0.0698661365546286,18,0.90439663566649,0.472272863495164,0.97957913717255,2,0.137088384960225
"59",59,18,92,1.59879523222335,0.398897805251181,3,0.652323696482927,0.1543838318903,1.26827000081539,1,0.136011490161459
"322",322,53,162,1.36263336874545,0.0856499431654811,17,0.693563196435571,0.390643588383682,0.241221432108432,2,0.13574367315657
"86",86,8,176,1.23303715330549,0.307913843449205,12,0.927394280210137,0.371520382352173,0.927000975701958,2,0.135700881944422
